GRE,IELTS,TOEFL,UNDERGRAD,WORK EX,YEAR,UNIVERSITY,STATUS
306.0,,91.0,7.46,28.0,Fall 2020,utd,3
311.0,,107.0,55.15,55.0,Fall 2020,utd,3
305.0,,97.0,6.8,2.0,Fall 2020,utd,3
318.0,,101.0,71.42,16.0,Fall 2020,utd,3
307.0,,96.0,7.8,36.0,Fall 2020,utd,3
299.0,6.5,,8.28,57.0,Fall 2020,utd,3
318.0,7.5,,7.3,0.0,Fall 2020,utd,3
303.0,,98.0,6.99,7.0,Fall 2020,utd,3
305.0,,0.0,8.18,1.0,Fall 2020,utd,3
310.0,8.0,,7.68,14.0,Fall 2020,utd,3
307.0,,102.0,71.0,16.0,Fall 2020,utd,3
316.0,,105.0,73.0,15.0,Fall 2020,utd,3
311.0,,90.0,72.0,25.0,Fall 2020,utd,3
294.0,,93.0,60.0,55.0,Fall 2020,utd,3
319.0,8.0,,6.7,15.0,Fall 2020,utd,3
307.0,,94.0,8.22,44.0,Fall 2020,utd,3
316.0,,104.0,8.1,32.0,Fall 2020,utd,3
314.0,8.0,,8.8,27.0,Fall 2020,utd,3
315.0,7.0,,8.0,0.0,Fall 2020,utd,3
301.0,7.0,,7.88,15.0,Fall 2019,utd,3
302.0,,93.0,7.0,14.0,Fall 2020,utd,3
311.0,,107.0,6.98,25.0,Fall 2020,utd,3
303.0,7.5,,84.0,20.0,Fall 2020,utd,3
312.0,,102.0,7.98,10.0,Fall 2020,utd,3
303.0,,93.0,8.03,6.0,Fall 2020,utd,3
336.0,,114.0,55.91,18.0,Fall 2020,utd,3
320.0,,111.0,7.685,0.0,Fall 2020,utd,3
314.0,,110.0,77.0,39.0,Fall 2020,utd,3
306.0,,86.0,8.72,10.0,Fall 2020,utd,3
306.0,7.0,,9.5,31.0,Fall 2020,utd,3
316.0,,97.0,7.38,37.0,Fall 2020,utd,3
303.0,,99.0,7.9,55.0,Fall 2019,utd,3
304.0,6.5,,79.0,8.0,Fall 2020,utd,3
295.0,7.0,,8.51,7.0,Fall 2020,utd,3
302.0,7.5,,7.46,36.0,Fall 2020,utd,3
311.0,,93.0,8.2,7.0,Fall 2020,utd,3
315.0,,102.0,7.46,1.0,Fall 2020,utd,3
312.0,,97.0,8.0,18.0,Fall 2020,utd,3
304.0,6.5,,7.34,17.0,Fall 2020,utd,3
313.0,,97.0,66.0,20.0,Fall 2020,utd,3
326.0,,114.0,6.75,32.0,Fall 2020,utd,3
328.0,,112.0,60.0,18.0,Fall 2020,utd,3
307.0,6.5,,67.0,9.0,Fall 2020,utd,3
306.0,7.0,,7.6044,18.0,Fall 2020,utd,3
311.0,,95.0,8.33,47.0,Fall 2020,utd,3
318.0,7.5,,7.64,2.0,Fall 2020,utd,3
308.0,,109.0,6.9,36.0,Fall 2020,utd,3
315.0,,113.0,70.0,45.0,Fall 2020,utd,3
302.0,,99.0,71.0,27.0,Fall 2020,utd,3
303.0,,90.0,7.67,0.0,Fall 2020,utd,3
321.0,,108.0,67.02,18.0,Fall 2020,utd,3
317.0,8.0,,67.0,24.0,Fall 2020,utd,3
315.0,,104.0,6.89,7.0,Fall 2020,utd,3
319.0,,98.0,9.67,6.0,Fall 2020,utd,3
306.0,6.5,,7.64,0.0,Fall 2020,utd,3
313.0,,113.0,68.6,17.0,Fall 2020,utd,3
312.0,8.5,,8.27,1.0,Spring 2021,utd,3
308.0,,104.0,7.57,20.0,Fall 2020,utd,3
301.0,,92.0,70.5,0.0,Fall 2020,utd,3
314.0,,110.0,70.0,78.0,Fall 2020,utd,3
318.0,,100.0,80.8,52.0,Fall 2020,utd,3
318.0,,105.0,7.5,1.0,Fall 2020,utd,3
309.0,,101.0,7.5,0.0,Fall 2020,utd,3
311.0,7.5,,73.0,57.0,Fall 2020,utd,3
314.0,,95.0,6.96,24.0,Fall 2020,utd,3
316.0,,98.0,7.5,2.0,Fall 2020,utd,3
